Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 20, 2017",12.02,12.15,11.72,11.72,"12,231,175.00","1,042,129,410.00"
"Feb 19, 2017",12.08,12.13,11.98,12.01,"7,350,617.00","1,070,595,505.00"
"Feb 18, 2017",11.98,12.09,11.95,12.07,"8,830,468.00","1,074,555,835.00"
"Feb 17, 2017",12.09,12.10,11.93,11.95,"10,906,833.00","1,057,189,243.00"
"Feb 16, 2017",12.19,12.19,11.82,12.09,"35,848,128.00","1,082,658,870.00"
"Feb 15, 2017",12.33,12.33,11.95,12.19,"17,459,058.00","1,086,178,733.00"
"Feb 14, 2017",10.65,12.62,10.65,12.32,"40,490,187.00","1,092,384,823.00"
"Feb 13, 2017",10.72,10.73,10.54,10.63,"6,797,137.00","943,113,961.00"
"Feb 12, 2017",10.67,10.74,10.63,10.74,"5,889,171.00","951,745,119.00"
"Feb 11, 2017",10.61,10.75,10.57,10.67,"7,092,047.00","947,258,954.00"
"Feb 10, 2017",10.36,10.67,10.13,10.60,"11,179,694.00","939,353,690.00"
"Feb 09, 2017",10.70,10.85,9.99,10.35,"17,214,239.00","915,731,771.00"
"Feb 08, 2017",10.81,10.89,10.56,10.69,"9,075,150.00","949,669,662.00"
"Feb 07, 2017",10.64,10.87,10.63,10.79,"7,103,286.00","950,527,074.00"
"Feb 06, 2017",10.53,10.67,10.52,10.60,"5,283,340.00","936,401,048.00"
"Feb 05, 2017",10.61,10.65,10.50,10.53,"5,512,439.00","932,988,610.00"
"Feb 04, 2017",10.32,10.67,10.32,10.61,"13,115,203.00","939,268,985.00"
"Feb 03, 2017",10.05,10.31,10.00,10.31,"11,985,689.00","914,431,536.00"
"Feb 02, 2017",9.97,10.12,9.78,10.06,"9,446,973.00","889,424,068.00"
"Feb 01, 2017",9.95,10.05,9.81,9.97,"11,900,185.00","879,158,998.00"
"Jan 31, 2017",9.87,9.95,9.86,9.93,"10,882,567.00","886,349,918.00"
"Jan 30, 2017",9.79,10.02,9.77,9.88,"7,505,534.00","872,228,989.00"
"Jan 29, 2017",9.88,9.88,9.76,9.78,"4,385,590.00","866,419,167.00"
"Jan 28, 2017",9.85,9.90,9.75,9.88,"6,153,638.00","872,805,956.00"
"Jan 27, 2017",9.91,9.93,9.77,9.85,"6,730,172.00","871,184,889.00"
"Jan 26, 2017",9.83,9.99,9.84,9.91,"7,875,170.00","869,704,092.00"
"Jan 25, 2017",9.90,9.90,9.76,9.83,"6,294,471.00","869,724,667.00"
"Jan 24, 2017",9.97,10.02,9.85,9.91,"7,741,313.00","871,994,357.00"
"Jan 23, 2017",10.00,10.07,9.94,10.06,"6,784,177.00","890,847,554.00"
"Jan 22, 2017",10.20,10.25,9.89,9.99,"8,111,618.00","881,921,540.00"
"Jan 21, 2017",9.90,10.26,9.89,10.20,"11,157,678.00","898,573,531.00"
"Jan 20, 2017",9.75,10.07,9.69,9.91,"10,315,098.00","876,282,492.00"
"Jan 19, 2017",9.64,9.79,9.55,9.76,"7,854,300.00","861,509,079.00"
"Jan 18, 2017",9.63,9.86,9.31,9.62,"10,086,200.00","841,777,981.00"
"Jan 17, 2017",9.09,10.00,9.00,9.63,"17,347,576.00","855,119,718.00"
"Jan 16, 2017",9.30,9.35,9.04,9.09,"14,056,084.00","797,691,270.00"
"Jan 15, 2017",9.24,9.40,9.02,9.32,"13,944,084.00","818,484,144.00"
"Jan 14, 2017",9.20,9.30,8.88,9.07,"18,875,858.00","796,908,739.00"
"Jan 13, 2017",9.26,9.28,8.97,9.18,"23,614,319.00","808,743,365.00"
"Jan 12, 2017",9.18,9.50,8.64,9.29,"28,751,699.00","817,822,528.00"
"Jan 11, 2017",9.99,10.17,9.00,9.17,"25,425,118.00","808,833,860.00"
"Jan 10, 2017",9.80,10.13,9.69,10.00,"10,280,355.00","875,017,653.00"
"Jan 09, 2017",9.80,10.24,9.57,9.76,"24,426,156.00","860,522,922.00"
"Jan 08, 2017",9.38,9.87,9.34,9.77,"15,841,740.00","857,392,200.00"
"Jan 07, 2017",9.73,9.77,9.11,9.37,"21,994,490.00","821,881,375.00"
"Jan 06, 2017",9.70,10.04,9.10,9.74,"27,798,340.00","847,807,893.00"
"Jan 05, 2017",10.75,11.25,8.87,9.67,"39,597,332.00","856,119,955.00"
"Jan 04, 2017",9.32,10.84,9.19,10.72,"39,411,674.00","946,155,812.00"
"Jan 03, 2017",8.01,9.61,7.94,9.34,"32,164,913.00","814,532,289.00"
"Jan 02, 2017",7.76,8.06,7.65,8.01,"13,854,984.00","696,884,590.00"
"Jan 01, 2017",7.59,8.06,7.59,7.77,"14,012,841.00","680,157,146.00"
"Dec 31, 2016",7.75,7.76,7.52,7.58,"8,624,370.00","662,982,593.00"
"Dec 30, 2016",7.84,8.04,7.64,7.76,"13,162,282.00","675,088,589.00"
"Dec 29, 2016",7.24,8.14,7.23,7.84,"26,448,819.00","695,244,965.00"
"Dec 28, 2016",6.84,7.33,6.77,7.22,"16,687,351.00","628,178,491.00"
"Dec 27, 2016",6.96,7.02,6.78,6.86,"8,402,192.00","599,414,913.00"
"Dec 26, 2016",6.82,7.01,6.74,6.96,"5,584,395.00","607,597,301.00"
"Dec 25, 2016",6.94,7.02,6.83,6.86,"8,288,893.00","598,537,212.00"
"Dec 24, 2016",6.84,7.08,6.84,6.94,"7,289,256.00","605,880,230.00"
"Dec 23, 2016",7.26,7.37,6.85,6.85,"18,790,094.00","598,732,025.00"
"Dec 22, 2016",7.58,7.58,7.19,7.27,"15,709,065.00","634,290,550.00"
"Dec 21, 2016",7.38,7.61,7.36,7.59,"9,041,823.00","663,893,515.00"
"Dec 20, 2016",7.34,7.45,7.29,7.37,"6,069,554.00","641,520,824.00"
"Dec 19, 2016",7.53,7.54,7.33,7.35,"5,643,079.00","637,234,336.00"
"Dec 18, 2016",7.53,7.59,7.39,7.53,"5,639,081.00","655,525,663.00"
