,date,Class,Polarity,Subjectivity
82414,2022-03-14,negative,-0.4019,0.886
82415,2022-03-14,negative,-0.8625,0.765
82416,2022-03-14,positive,0.6597,0.735
82417,2022-03-14,positive,0.4939,0.846
82418,2022-03-14,neutral,0.0,1.0
82419,2022-03-14,neutral,0.0,1.0
82420,2022-03-14,positive,0.2732,0.959
82421,2022-03-14,neutral,0.0,1.0
82422,2022-03-14,neutral,0.0,1.0
82423,2022-03-14,positive,0.749,0.891
82424,2022-03-14,neutral,0.0,1.0
82425,2022-03-14,neutral,0.0,1.0
82426,2022-03-14,positive,0.7184,0.822
82427,2022-03-14,positive,0.6961,0.677
82428,2022-03-14,negative,-0.6808,0.797
82429,2022-03-14,negative,-0.5423,0.851
82430,2022-03-14,positive,0.1779,0.612
82431,2022-03-14,neutral,0.0,1.0
82432,2022-03-14,neutral,0.0,1.0
82433,2022-03-14,neutral,0.0,1.0
82434,2022-03-14,negative,-0.1531,0.779
82435,2022-03-14,positive,0.8519,0.846
82436,2022-03-14,positive,0.4215,0.833
82437,2022-03-14,negative,-0.8591,0.674
82438,2022-03-14,negative,-0.765,0.87
82439,2022-03-14,negative,-0.1326,0.902
82440,2022-03-14,positive,0.1779,0.934
82441,2022-03-14,positive,0.4019,0.821
82442,2022-03-14,positive,0.2023,0.936
82443,2022-03-14,neutral,0.0,1.0
82444,2022-03-14,neutral,0.0,1.0
82445,2022-03-14,negative,-0.7845,0.85
82446,2022-03-14,negative,-0.3724,0.943
82447,2022-03-14,neutral,0.0,1.0
82448,2022-03-14,positive,0.6808,0.73
82449,2022-03-14,positive,0.1531,0.882
82450,2022-03-14,neutral,0.0,1.0
82451,2022-03-14,negative,-0.2023,0.789
82452,2022-03-14,positive,0.1531,0.741
82453,2022-03-14,positive,0.4404,0.855
82454,2022-03-14,positive,0.7964,0.838
82455,2022-03-14,neutral,0.0,1.0
82456,2022-03-14,positive,0.2263,0.827
82457,2022-03-14,positive,0.25,0.922
82458,2022-03-14,negative,-0.5423,0.933
82459,2022-03-14,positive,0.128,0.886
82460,2022-03-14,positive,0.4939,0.887
82461,2022-03-14,positive,0.5267,0.888
82462,2022-03-14,positive,0.4939,0.952
82463,2022-03-14,neutral,0.0,1.0
82464,2022-03-14,negative,-0.3612,0.857
82465,2022-03-14,negative,-0.6908,0.843
82466,2022-03-14,neutral,0.0,1.0
82467,2022-03-14,positive,0.7845,0.885
82468,2022-03-14,positive,0.4019,0.748
82469,2022-03-14,positive,0.2551,0.857
82470,2022-03-14,positive,0.34,0.897
82471,2022-03-14,positive,0.6369,0.766
82472,2022-03-14,positive,0.0498,0.746
82473,2022-03-14,positive,0.25,0.946
82474,2022-03-14,negative,-0.1779,0.856
82475,2022-03-14,neutral,-0.0,0.766
82476,2022-03-14,positive,0.6124,0.833
82477,2022-03-14,positive,0.8625,0.738
82478,2022-03-14,negative,-0.6597,0.807
82479,2022-03-14,neutral,0.0,1.0
82480,2022-03-14,positive,0.7351,0.904
82481,2022-03-14,neutral,0.0,1.0
82482,2022-03-14,positive,0.2732,0.837
82483,2022-03-14,positive,0.1779,0.884
82484,2022-03-14,positive,0.3612,0.968
82485,2022-03-14,negative,-0.7425,0.914
82486,2022-03-14,positive,0.5423,0.919
82487,2022-03-14,negative,-0.5859,0.751
82488,2022-03-14,positive,0.6808,0.817
82489,2022-03-14,negative,-0.34,0.909
82490,2022-03-14,negative,-0.0129,0.568
82491,2022-03-14,positive,0.1531,0.825
82492,2022-03-14,neutral,0.0,1.0
82493,2022-03-14,negative,-0.6908,0.852
82494,2022-03-14,neutral,0.0,1.0
82495,2022-03-14,positive,0.7351,0.83
82496,2022-03-14,negative,-0.2732,0.938
82497,2022-03-14,neutral,0.0,1.0
82498,2022-03-14,positive,0.7501,0.748
82499,2022-03-14,positive,0.6997,0.818
82500,2022-03-14,neutral,0.0,1.0
82501,2022-03-14,negative,-0.7506,0.898
82502,2022-03-14,neutral,0.0,1.0
82503,2022-03-14,neutral,0.0,1.0
82504,2022-03-14,neutral,0.0,1.0
82505,2022-03-14,neutral,0.0,1.0
82506,2022-03-14,negative,-0.7269,0.766
82507,2022-03-14,neutral,0.0,1.0
82508,2022-03-14,negative,-0.0644,0.918
82509,2022-03-14,negative,-0.5859,0.788
82510,2022-03-14,positive,0.1779,0.943
82511,2022-03-14,positive,0.4404,0.726
82512,2022-03-14,positive,0.7269,0.855
82513,2022-03-14,neutral,0.0,1.0
82514,2022-03-14,negative,-0.4939,0.916
82515,2022-03-14,positive,0.8225,0.744
82516,2022-03-14,neutral,0.0,1.0
82517,2022-03-14,positive,0.2732,0.811
82518,2022-03-14,negative,-0.4215,0.951
82519,2022-03-14,positive,0.5423,0.857
82520,2022-03-14,positive,0.6486,0.845
82521,2022-03-14,negative,-0.09,0.79
82522,2022-03-14,positive,0.3976,0.812
82523,2022-03-14,negative,-0.128,0.943
82524,2022-03-14,negative,-0.3182,0.891
82525,2022-03-14,positive,0.7184,0.746
82526,2022-03-14,negative,-0.4019,0.876
82527,2022-03-14,neutral,0.0,1.0
82528,2022-03-14,positive,0.2023,0.927
82529,2022-03-14,positive,0.3182,0.961
82530,2022-03-14,positive,0.4005,0.734
82531,2022-03-14,negative,-0.4588,0.909
82532,2022-03-14,negative,-0.7351,0.823
82533,2022-03-14,positive,0.7269,0.916
82534,2022-03-14,negative,-0.4404,0.917
82535,2022-03-14,negative,-0.5574,0.672
82536,2022-03-14,positive,0.34,0.902
82537,2022-03-14,neutral,0.0,1.0
82538,2022-03-14,positive,0.4767,0.849
82539,2022-03-14,positive,0.128,0.846
82540,2022-03-14,negative,-0.4404,0.909
82541,2022-03-14,neutral,0.0,1.0
82542,2022-03-14,positive,0.7506,0.802
82543,2022-03-14,negative,-0.1779,0.89
82544,2022-03-14,positive,0.3612,0.889
82545,2022-03-14,positive,0.4215,0.915
82546,2022-03-14,positive,0.296,0.909
82547,2022-03-14,negative,-0.3818,0.761
82548,2022-03-14,positive,0.7269,0.713
82549,2022-03-14,negative,-0.1779,0.798
82550,2022-03-14,negative,-0.4019,0.838
82551,2022-03-14,positive,0.2194,0.524
82552,2022-03-14,positive,0.5256,0.883
82553,2022-03-14,positive,0.1154,0.804
82554,2022-03-14,positive,0.6369,0.833
82555,2022-03-14,positive,0.34,0.934
82556,2022-03-14,positive,0.743,0.799
82557,2022-03-14,positive,0.3612,0.939
82558,2022-03-14,negative,-0.1531,0.938
82559,2022-03-14,positive,0.4588,0.9
82560,2022-03-14,positive,0.4404,0.88
82561,2022-03-14,negative,-0.6705,0.864
82562,2022-03-14,negative,-0.3182,0.898
82563,2022-03-14,positive,0.7906,0.818
82564,2022-03-14,negative,-0.5423,0.824
82565,2022-03-14,neutral,0.0,1.0
82566,2022-03-14,positive,0.2732,0.906
82567,2022-03-14,neutral,0.0,1.0
82568,2022-03-14,positive,0.2023,0.951
82569,2022-03-14,negative,-0.1779,0.815
82570,2022-03-14,negative,-0.8402,0.804
82571,2022-03-14,positive,0.0387,0.785
82572,2022-03-14,negative,-0.5574,0.847
82573,2022-03-14,negative,-0.2732,0.905
82574,2022-03-14,negative,-0.5267,0.794
82575,2022-03-14,positive,0.5859,0.885
82576,2022-03-14,positive,0.6705,0.853
82577,2022-03-14,negative,-0.296,0.785
82578,2022-03-14,positive,0.8271,0.801
82579,2022-03-14,negative,-0.6486,0.868
82580,2022-03-14,positive,0.5267,0.882
82581,2022-03-14,negative,-0.4404,0.888
82582,2022-03-14,negative,-0.3182,0.8
82583,2022-03-14,negative,-0.6369,0.871
82584,2022-03-14,positive,0.7096,0.827
82585,2022-03-14,negative,-0.1779,0.843
82586,2022-03-14,negative,-0.5994,0.837
82587,2022-03-14,neutral,0.0,1.0
82588,2022-03-14,neutral,0.0,1.0
82589,2022-03-14,positive,0.3818,0.929
82590,2022-03-14,negative,-0.8316,0.799
82591,2022-03-14,positive,0.5106,0.643
82592,2022-03-14,negative,-0.8316,0.812
82593,2022-03-14,positive,0.765,0.774
82594,2022-03-14,positive,0.5719,0.856
82595,2022-03-14,positive,0.1779,0.871
82596,2022-03-14,positive,0.6757,0.848
82597,2022-03-14,positive,0.3818,0.912
82598,2022-03-14,negative,-0.1531,0.788
82599,2022-03-14,negative,-0.6808,0.845
82600,2022-03-14,negative,-0.3818,0.643
82601,2022-03-14,neutral,0.0,1.0
82602,2022-03-14,negative,-0.9595,0.683
82603,2022-03-14,neutral,0.0,1.0
82604,2022-03-14,positive,0.1779,0.934
82605,2022-03-14,negative,-0.6114,0.81
82606,2022-03-14,positive,0.3612,0.842
82607,2022-03-14,positive,0.4404,0.838
82608,2022-03-14,negative,-0.4215,0.929
82609,2022-03-14,neutral,0.0,1.0
82610,2022-03-14,neutral,0.0,1.0
82611,2022-03-14,neutral,0.0,1.0
82612,2022-03-14,positive,0.4019,0.803
82613,2022-03-14,positive,0.6486,0.881
82614,2022-03-14,positive,0.3818,0.933
82615,2022-03-14,positive,0.2732,0.861
82616,2022-03-14,positive,0.5106,0.784
82617,2022-03-14,neutral,0.0,1.0
82618,2022-03-14,negative,-0.128,0.933
82619,2022-03-14,negative,-0.8442,0.397
82620,2022-03-14,positive,0.4215,0.872
82621,2022-03-14,positive,0.25,0.947
82622,2022-03-14,positive,0.5106,0.826
82623,2022-03-14,negative,-0.1901,0.929
82624,2022-03-14,neutral,0.0,1.0
82625,2022-03-14,positive,0.5499,0.792
82626,2022-03-14,positive,0.4939,0.943
82627,2022-03-14,negative,-0.5574,0.795
82628,2022-03-14,neutral,0.0,1.0
82629,2022-03-14,neutral,0.0,0.901
82630,2022-03-14,negative,-0.6486,0.815
82631,2022-03-14,positive,0.4019,0.895
82632,2022-03-14,neutral,0.0,1.0
82633,2022-03-14,neutral,0.0,1.0
82634,2022-03-14,positive,0.5574,0.766
82635,2022-03-14,positive,0.4404,0.828
82636,2022-03-14,negative,-0.0516,0.872
82637,2022-03-14,positive,0.34,0.958
82638,2022-03-14,neutral,0.0,1.0
82639,2022-03-14,neutral,0.0,1.0
82640,2022-03-14,neutral,0.0,1.0
82641,2022-03-14,negative,-0.5267,0.727
82642,2022-03-14,negative,-0.296,0.901
82643,2022-03-14,negative,-0.296,0.901
82644,2022-03-14,negative,-0.296,0.872
82645,2022-03-14,negative,-0.128,0.919
82646,2022-03-14,neutral,0.0,1.0
82647,2022-03-14,neutral,0.0,1.0
82648,2022-03-14,positive,0.6124,0.828
82649,2022-03-14,negative,-0.6124,0.759
82650,2022-03-14,positive,0.5719,0.924
82651,2022-03-14,positive,0.5267,0.866
82652,2022-03-14,positive,0.7845,0.665
82653,2022-03-14,positive,0.4588,0.929
82654,2022-03-14,negative,-0.7269,0.783
82655,2022-03-14,positive,0.4588,0.929
82656,2022-03-14,positive,0.4019,0.895
82657,2022-03-14,neutral,0.0,1.0
82658,2022-03-14,positive,0.891,0.799
82659,2022-03-14,positive,0.5106,0.798
82660,2022-03-14,neutral,0.0,1.0
82661,2022-03-14,negative,-0.5574,0.935
82662,2022-03-14,positive,0.7906,0.765
82663,2022-03-14,positive,0.3818,0.952
82664,2022-03-14,positive,0.5859,0.821
82665,2022-03-14,positive,0.2023,0.938
82666,2022-03-14,negative,-0.25,0.843
82667,2022-03-15,negative,-0.25,0.88
82668,2022-03-15,positive,0.3818,0.822
82669,2022-03-15,positive,0.7783,0.87
82670,2022-03-15,positive,0.4767,0.814
82671,2022-03-15,negative,-0.4026,0.871
82672,2022-03-15,neutral,0.0,1.0
82673,2022-03-15,positive,0.1779,0.976
82674,2022-03-15,negative,-0.1027,0.858
82675,2022-03-15,negative,-0.1779,0.882
82676,2022-03-15,positive,0.7906,0.877
82677,2022-03-15,neutral,0.0,1.0
82678,2022-03-15,neutral,0.0,1.0
82679,2022-03-15,neutral,0.0,1.0
82680,2022-03-15,positive,0.3818,0.867
82681,2022-03-15,positive,0.4019,0.961
82682,2022-03-15,positive,0.34,0.882
82683,2022-03-15,positive,0.4215,0.912
82684,2022-03-15,neutral,0.0,1.0
82685,2022-03-15,positive,0.3612,0.894
82686,2022-03-15,positive,0.5994,0.914
82687,2022-03-15,positive,0.34,0.73
82688,2022-03-15,positive,0.5267,0.85
82689,2022-03-15,neutral,0.0,1.0
82690,2022-03-15,positive,0.0258,0.856
82691,2022-03-15,negative,-0.2732,0.89
82692,2022-03-15,positive,0.7812,0.758
82693,2022-03-15,negative,-0.1531,0.922
82694,2022-03-15,neutral,0.0,1.0
82695,2022-03-15,positive,0.2023,0.636
82696,2022-03-15,negative,-0.1027,0.915
82697,2022-03-15,neutral,0.0,1.0
82698,2022-03-15,positive,0.34,0.924
82699,2022-03-15,positive,0.5709,0.869
82700,2022-03-15,positive,0.4939,0.878
82701,2022-03-15,negative,-0.1027,0.893
82702,2022-03-15,positive,0.5994,0.915
82703,2022-03-15,positive,0.3612,0.857
82704,2022-03-15,positive,0.3818,0.874
82705,2022-03-15,neutral,0.0,1.0
82706,2022-03-15,positive,0.3818,0.885
82707,2022-03-15,positive,0.0258,0.786
82708,2022-03-15,negative,-0.1531,0.918
82709,2022-03-15,positive,0.5423,0.842
82710,2022-03-15,negative,-0.4404,0.923
82711,2022-03-15,positive,0.8957,0.842
82712,2022-03-15,negative,-0.4284,0.775
82713,2022-03-15,positive,0.4404,0.93
82714,2022-03-15,negative,-0.5574,0.907
82715,2022-03-15,neutral,0.0,1.0
82716,2022-03-15,neutral,0.0,1.0
82717,2022-03-15,positive,0.875,0.776
82718,2022-03-15,positive,0.4019,0.912
82719,2022-03-15,positive,0.6124,0.887
82720,2022-03-15,positive,0.2846,0.824
82721,2022-03-15,neutral,0.0,1.0
82722,2022-03-15,positive,0.2023,0.87
82723,2022-03-15,negative,-0.296,0.859
82724,2022-03-15,neutral,0.0,1.0
82725,2022-03-15,positive,0.4019,0.92
82726,2022-03-15,neutral,0.0,1.0
82727,2022-03-15,neutral,0.0,1.0
82728,2022-03-15,negative,-0.4404,0.927
82729,2022-03-15,negative,-0.296,0.953
82730,2022-03-15,positive,0.2732,0.859
82731,2022-03-15,positive,0.4215,0.714
82732,2022-03-15,positive,0.6486,0.798
82733,2022-03-15,neutral,0.0,1.0
82734,2022-03-15,negative,-0.4404,0.917
82735,2022-03-15,positive,0.6486,0.841
82736,2022-03-15,positive,0.5627,0.765
82737,2022-03-15,positive,0.4404,0.794
82738,2022-03-15,positive,0.34,0.821
82739,2022-03-15,positive,0.4019,0.784
82740,2022-03-15,positive,0.6705,0.925
82741,2022-03-15,positive,0.6908,0.767
82742,2022-03-15,negative,-0.5106,0.696
82743,2022-03-15,positive,0.296,0.952
82744,2022-03-15,positive,0.0772,0.725
82745,2022-03-15,positive,0.4888,0.767
82746,2022-03-15,positive,0.296,0.919
82747,2022-03-15,positive,0.5574,0.78
82748,2022-03-15,neutral,0.0,1.0
82749,2022-03-15,positive,0.5719,0.817
82750,2022-03-15,positive,0.7351,0.914
82751,2022-03-15,positive,0.6187,0.853
82752,2022-03-15,negative,-0.1531,0.946
82753,2022-03-15,negative,-0.25,0.882
82754,2022-03-15,negative,-0.3919,0.858
82755,2022-03-15,positive,0.4019,0.942
82756,2022-03-15,negative,-0.4404,0.917
82757,2022-03-15,negative,-0.2023,0.945
82758,2022-03-15,positive,0.6124,0.939
82759,2022-03-15,positive,0.6597,0.859
82760,2022-03-15,negative,-0.1531,0.944
82761,2022-03-15,positive,0.0516,0.864
82762,2022-03-15,positive,0.4019,0.876
82763,2022-03-15,positive,0.4939,0.953
82764,2022-03-15,positive,0.4019,0.951
82765,2022-03-15,positive,0.25,0.964
82766,2022-03-15,positive,0.7003,0.88
82767,2022-03-15,neutral,0.0,1.0
82768,2022-03-15,negative,-0.1779,0.932
82769,2022-03-15,positive,0.2023,0.96
82770,2022-03-15,positive,0.7003,0.903
82771,2022-03-15,negative,-0.3657,0.882
82772,2022-03-15,negative,-0.6597,0.889
82773,2022-03-15,positive,0.6369,0.811
82774,2022-03-15,positive,0.7506,0.709
82775,2022-03-15,positive,0.4019,0.915
82776,2022-03-15,positive,0.4019,0.912
82777,2022-03-15,positive,0.4019,0.917
82778,2022-03-15,neutral,0.0,1.0
82779,2022-03-15,positive,0.6486,0.932
82780,2022-03-15,neutral,0.0,1.0
82781,2022-03-15,negative,-0.9022,0.706
82782,2022-03-15,neutral,0.0,1.0
82783,2022-03-15,positive,0.7184,0.6
82784,2022-03-15,positive,0.8176,0.622
82785,2022-03-15,positive,0.5719,0.916
82786,2022-03-15,positive,0.1027,0.955
82787,2022-03-15,positive,0.3612,0.954
82788,2022-03-15,positive,0.5829,0.786
82789,2022-03-15,negative,-0.431,0.839
82790,2022-03-15,neutral,0.0,1.0
82791,2022-03-15,negative,-0.4628,0.817
82792,2022-03-15,positive,0.3612,0.63
82793,2022-03-15,positive,0.4215,0.781
82794,2022-03-15,positive,0.802,0.723
82795,2022-03-15,negative,-0.2942,0.872
82796,2022-03-15,positive,0.4215,0.932
82797,2022-03-15,neutral,0.0,1.0
82798,2022-03-15,positive,0.3182,0.887
82799,2022-03-15,neutral,0.0,1.0
82800,2022-03-15,positive,0.4215,0.833
82801,2022-03-15,neutral,0.0,1.0
82802,2022-03-15,positive,0.7778,0.818
82803,2022-03-15,positive,0.0772,0.845
82804,2022-03-15,neutral,0.0,1.0
82805,2022-03-15,negative,-0.5994,0.909
82806,2022-03-15,positive,0.3182,0.938
82807,2022-03-15,positive,0.7506,0.896
82808,2022-03-15,negative,-0.4019,0.887
82809,2022-03-15,positive,0.5965,0.852
82810,2022-03-15,positive,0.8834,0.514
82811,2022-03-15,positive,0.7184,0.882
82812,2022-03-15,positive,0.7184,0.842
82813,2022-03-15,negative,-0.6249,0.814
82814,2022-03-15,positive,0.3818,0.816
82815,2022-03-15,neutral,0.0,1.0
82816,2022-03-15,negative,-0.6705,0.756
82817,2022-03-15,positive,0.7579,0.819
82818,2022-03-15,positive,0.3818,0.936
82819,2022-03-15,positive,0.2732,0.96
82820,2022-03-15,positive,0.128,0.88
82821,2022-03-15,positive,0.7845,0.802
82822,2022-03-15,positive,0.4588,0.88
82823,2022-03-15,positive,0.296,0.864
82824,2022-03-15,positive,0.836,0.763
82825,2022-03-15,positive,0.7096,0.9
82826,2022-03-15,positive,0.4019,0.922
82827,2022-03-15,positive,0.7717,0.661
82828,2022-03-15,positive,0.7184,0.872
82829,2022-03-15,positive,0.2023,0.909
82830,2022-03-15,positive,0.3182,0.971
82831,2022-03-15,positive,0.4019,0.895
82832,2022-03-15,positive,0.873,0.834
82833,2022-03-15,neutral,0.0,1.0
82834,2022-03-15,positive,0.5719,0.783
82835,2022-03-15,negative,-0.4606,0.809
82836,2022-03-15,positive,0.3818,0.86
82837,2022-03-15,positive,0.3818,0.902
82838,2022-03-15,negative,-0.25,0.629
82839,2022-03-15,positive,0.7906,0.667
82840,2022-03-15,negative,-0.0772,0.78
82841,2022-03-15,positive,0.7845,0.87
82842,2022-03-15,negative,-0.4404,0.962
82843,2022-03-15,negative,-0.4767,0.9
82844,2022-03-15,positive,0.4019,0.838
82845,2022-03-15,positive,0.5423,0.788
82846,2022-03-15,neutral,0.0,1.0
82847,2022-03-15,neutral,0.0,1.0
82848,2022-03-15,neutral,0.0,1.0
82849,2022-03-15,positive,0.296,0.927
82850,2022-03-15,neutral,0.0,1.0
82851,2022-03-15,negative,-0.9371,0.675
82852,2022-03-15,negative,-0.5106,0.891
82853,2022-03-15,positive,0.3182,0.937
82854,2022-03-15,neutral,0.0,1.0
82855,2022-03-15,negative,-0.6369,0.852
82856,2022-03-15,positive,0.2732,0.942
82857,2022-03-15,neutral,0.0,1.0
82858,2022-03-15,positive,0.5719,0.887
82859,2022-03-15,positive,0.4588,0.875
82860,2022-03-15,positive,0.9371,0.569
82861,2022-03-15,positive,0.128,0.943
82862,2022-03-15,negative,-0.6486,0.845
82863,2022-03-15,negative,-0.6808,0.771
82864,2022-03-15,positive,0.8586,0.769
82865,2022-03-15,positive,0.4567,0.915
82866,2022-03-15,neutral,0.0,1.0
82867,2022-03-15,positive,0.4019,0.915
82868,2022-03-15,positive,0.5719,0.802
82869,2022-03-15,positive,0.3182,0.913
82870,2022-03-15,positive,0.4404,0.879
82871,2022-03-15,positive,0.4939,0.87
82872,2022-03-15,neutral,0.0,1.0
82873,2022-03-15,positive,0.5994,0.818
82874,2022-03-15,positive,0.6597,0.904
82875,2022-03-15,neutral,0.0,1.0
82876,2022-03-15,negative,-0.5574,0.882
82877,2022-03-15,positive,0.4574,0.842
82878,2022-03-15,positive,0.7003,0.838
82879,2022-03-15,neutral,0.0,1.0
82880,2022-03-15,negative,-0.3818,0.964
82881,2022-03-15,positive,0.7845,0.683
82882,2022-03-15,neutral,0.0,1.0
82883,2022-03-15,positive,0.7003,0.775
82884,2022-03-15,positive,0.4019,0.883
82885,2022-03-15,neutral,0.0,1.0
82886,2022-03-15,neutral,0.0,1.0
82887,2022-03-15,positive,0.5423,0.866
82888,2022-03-15,positive,0.7579,0.737
82889,2022-03-15,positive,0.0258,0.879
82890,2022-03-15,positive,0.1531,0.726
82891,2022-03-15,positive,0.5994,0.786
82892,2022-03-15,neutral,0.0,1.0
82893,2022-03-15,positive,0.25,0.9
82894,2022-03-15,positive,0.8979,0.694
82895,2022-03-15,positive,0.8934,0.695
82896,2022-03-15,positive,0.7506,0.797
82897,2022-03-15,neutral,0.0,1.0
82898,2022-03-15,neutral,0.0,1.0
82899,2022-03-15,positive,0.6124,0.833
82900,2022-03-15,positive,0.1531,0.956
82901,2022-03-15,positive,0.1779,0.939
82902,2022-03-15,neutral,0.0,1.0
82903,2022-03-15,negative,-0.8176,0.679
82904,2022-03-15,positive,0.1779,0.906
82905,2022-03-15,positive,0.75,0.731
82906,2022-03-15,neutral,0.0,1.0
82907,2022-03-15,positive,0.128,0.93
82908,2022-03-15,positive,0.85,0.745
82909,2022-03-15,neutral,0.0,1.0
82910,2022-03-15,positive,0.6705,0.827
82911,2022-03-15,neutral,0.0,1.0
82912,2022-03-15,positive,0.8519,0.744
82913,2022-03-15,negative,-0.7783,0.747
82914,2022-03-15,negative,-0.9485,0.69
82915,2022-03-15,positive,0.7506,0.814
82916,2022-03-15,neutral,0.0,1.0
82917,2022-03-15,positive,0.4215,0.899
82918,2022-03-15,positive,0.2732,0.949
82919,2022-03-15,positive,0.4019,0.917
82920,2022-03-15,neutral,0.0,1.0
82921,2022-03-15,negative,-0.3291,0.943
82922,2022-03-15,negative,-0.8591,0.66
82923,2022-03-15,positive,0.3818,0.938
82924,2022-03-15,negative,-0.34,0.865
82925,2022-03-15,negative,-0.9081,0.677
82926,2022-03-15,positive,0.4588,0.769
82927,2022-03-15,positive,0.5267,0.838
82928,2022-03-15,positive,0.6124,0.828
82929,2022-03-15,positive,0.5859,0.863
82930,2022-03-15,positive,0.3291,0.787
82931,2022-03-15,neutral,0.0,1.0
82932,2022-03-15,negative,-0.3182,0.958
82933,2022-03-15,positive,0.3182,0.809
82934,2022-03-15,positive,0.3612,0.921
82935,2022-03-15,negative,-0.6369,0.827
82936,2022-03-15,positive,0.0258,0.831
82937,2022-03-15,positive,0.7096,0.763
82938,2022-03-15,negative,-0.5106,0.846
82939,2022-03-15,positive,0.8179,0.79
82940,2022-03-15,positive,0.34,0.821
82941,2022-03-15,negative,-0.6808,0.833
82942,2022-03-15,neutral,0.0,1.0
82943,2022-03-15,negative,-0.1027,0.943
82944,2022-03-15,positive,0.7269,0.895
82945,2022-03-15,negative,-0.7003,0.608
82946,2022-03-15,positive,0.6597,0.908
82947,2022-03-15,positive,0.6249,0.911
82948,2022-03-15,positive,0.5106,0.87
82949,2022-03-15,positive,0.7269,0.764
82950,2022-03-15,positive,0.7269,0.816
82951,2022-03-15,neutral,0.0,1.0
82952,2022-03-15,positive,0.4567,0.883
82953,2022-03-15,neutral,0.0,1.0
82954,2022-03-15,neutral,0.0,1.0
82955,2022-03-15,neutral,0.0,1.0
82956,2022-03-15,negative,-0.6652,0.863
82957,2022-03-15,neutral,0.0,1.0
82958,2022-03-15,positive,0.7645,0.845
82959,2022-03-15,positive,0.7003,0.746
82960,2022-03-15,positive,0.5994,0.62
82961,2022-03-15,neutral,0.0,1.0
82962,2022-03-15,positive,0.4939,0.799
82963,2022-03-15,neutral,0.0,1.0
82964,2022-03-15,negative,-0.1531,0.906
82965,2022-03-15,positive,0.3291,0.724
82966,2022-03-15,neutral,0.0,1.0
82967,2022-03-15,positive,0.5106,0.852
82968,2022-03-15,neutral,0.0,1.0
82969,2022-03-15,neutral,0.0,1.0
82970,2022-03-15,negative,-0.4404,0.927
