date,Polarity_avg,Subjectivity_avg,Class
2022-03-08,0.22002455516014235,0.8710427046263345,neutral
2022-03-08,0.22002455516014235,0.8710427046263345,positive
2022-03-09,0.1885821875,0.879928125,negative
2022-03-09,0.1885821875,0.879928125,neutral
2022-03-09,0.1885821875,0.879928125,positive
2022-03-10,0.20568637770897832,0.8767925696594427,positive
2022-03-10,0.20568637770897832,0.8767925696594427,negative
2022-03-10,0.20568637770897832,0.8767925696594427,neutral
2022-03-11,0.13313853503184714,0.8688057324840764,negative
2022-03-11,0.13313853503184714,0.8688057324840764,positive
2022-03-11,0.13313853503184714,0.8688057324840764,neutral
2022-03-12,0.1708757225433526,0.8590057803468208,positive
2022-03-12,0.1708757225433526,0.8590057803468208,neutral
2022-03-12,0.1708757225433526,0.8590057803468208,negative
2022-03-13,0.09809426229508196,0.8808688524590164,positive
2022-03-13,0.09809426229508196,0.8808688524590164,negative
2022-03-13,0.09809426229508196,0.8808688524590164,neutral
2022-03-14,0.09173162939297125,0.8723546325878595,positive
2022-03-14,0.09173162939297125,0.8723546325878595,neutral
2022-03-14,0.09173162939297125,0.8723546325878595,negative
2022-03-15,0.1872176966292135,0.8742247191011235,negative
2022-03-15,0.1872176966292135,0.8742247191011235,positive
2022-03-15,0.1872176966292135,0.8742247191011235,neutral
2022-03-16,0.21790477611940295,0.8754298507462687,positive
2022-03-16,0.21790477611940295,0.8754298507462687,negative
2022-03-16,0.21790477611940295,0.8754298507462687,neutral
2022-03-17,0.22991779141104293,0.8774447852760737,positive
2022-03-17,0.22991779141104293,0.8774447852760737,negative
2022-03-17,0.22991779141104293,0.8774447852760737,neutral
2022-03-18,0.19768044280442804,0.8640332103321033,neutral
2022-03-18,0.19768044280442804,0.8640332103321033,positive
2022-03-18,0.19768044280442804,0.8640332103321033,negative
2022-03-19,0.21220769230769232,0.889034965034965,negative
2022-03-19,0.21220769230769232,0.889034965034965,positive
2022-03-19,0.21220769230769232,0.889034965034965,neutral
2022-03-20,0.24347272727272729,0.8857520661157025,positive
2022-03-20,0.24347272727272729,0.8857520661157025,negative
2022-03-20,0.24347272727272729,0.8857520661157025,neutral
2022-03-21,0.21972443729903537,0.8650128617363344,positive
2022-03-21,0.21972443729903537,0.8650128617363344,negative
2022-03-21,0.21972443729903537,0.8650128617363344,neutral
2022-03-22,0.2110704871060172,0.8811461318051576,negative
2022-03-22,0.2110704871060172,0.8811461318051576,positive
2022-03-22,0.2110704871060172,0.8811461318051576,neutral
2022-03-23,0.21165026315789473,0.8779315789473684,neutral
2022-03-23,0.21165026315789473,0.8779315789473684,negative
2022-03-23,0.21165026315789473,0.8779315789473684,positive
2022-03-24,0.25304376657824934,0.8784297082228116,positive
2022-03-24,0.25304376657824934,0.8784297082228116,negative
2022-03-24,0.25304376657824934,0.8784297082228116,neutral
2022-03-25,0.25662469512195124,0.8821585365853659,positive
2022-03-25,0.25662469512195124,0.8821585365853659,neutral
2022-03-25,0.25662469512195124,0.8821585365853659,negative
2022-03-26,0.23553797468354432,0.8824303797468355,neutral
2022-03-26,0.23553797468354432,0.8824303797468355,positive
2022-03-26,0.23553797468354432,0.8824303797468355,negative
2022-03-27,0.19074954954954956,0.8890720720720721,negative
2022-03-27,0.19074954954954956,0.8890720720720721,positive
2022-03-27,0.19074954954954956,0.8890720720720721,neutral
2022-03-28,0.2627632075471698,0.8826918238993712,neutral
2022-03-28,0.2627632075471698,0.8826918238993712,negative
2022-03-28,0.2627632075471698,0.8826918238993712,positive
2022-03-29,0.19972025862068965,0.8811875,negative
2022-03-29,0.19972025862068965,0.8811875,neutral
2022-03-29,0.19972025862068965,0.8811875,positive
2022-03-30,0.22183734643734646,0.8833046683046683,positive
2022-03-30,0.22183734643734646,0.8833046683046683,neutral
2022-03-30,0.22183734643734646,0.8833046683046683,negative
2022-03-31,0.20725853658536583,0.876249322493225,positive
2022-03-31,0.20725853658536583,0.876249322493225,neutral
2022-03-31,0.20725853658536583,0.876249322493225,negative
2022-04-01,0.15308915662650602,0.872066265060241,neutral
2022-04-01,0.15308915662650602,0.872066265060241,positive
2022-04-01,0.15308915662650602,0.872066265060241,negative
2022-04-02,0.2198969879518072,0.8804277108433736,positive
2022-04-02,0.2198969879518072,0.8804277108433736,neutral
2022-04-02,0.2198969879518072,0.8804277108433736,negative
2022-04-03,0.18594728682170544,0.8768372093023256,positive
2022-04-03,0.18594728682170544,0.8768372093023256,neutral
2022-04-03,0.18594728682170544,0.8768372093023256,negative
2022-04-04,0.19207065868263473,0.879,positive
2022-04-04,0.19207065868263473,0.879,neutral
2022-04-04,0.19207065868263473,0.879,negative
2022-04-05,0.20891788617886178,0.88389972899729,positive
2022-04-05,0.20891788617886178,0.88389972899729,neutral
2022-04-05,0.20891788617886178,0.88389972899729,negative
2022-04-06,0.18683498871331827,0.8839954853273138,positive
2022-04-06,0.18683498871331827,0.8839954853273138,neutral
2022-04-06,0.18683498871331827,0.8839954853273138,negative
2022-04-07,0.22424048192771084,0.8748072289156626,positive
2022-04-07,0.22424048192771084,0.8748072289156626,negative
2022-04-07,0.22424048192771084,0.8748072289156626,neutral
2022-04-08,0.22956934673366836,0.8794547738693468,neutral
2022-04-08,0.22956934673366836,0.8794547738693468,positive
2022-04-08,0.22956934673366836,0.8794547738693468,negative
2022-04-09,0.18279675675675675,0.8811243243243244,positive
2022-04-09,0.18279675675675675,0.8811243243243244,negative
2022-04-09,0.18279675675675675,0.8811243243243244,neutral
2022-04-10,0.19785594405594403,0.8831118881118881,neutral
2022-04-10,0.19785594405594403,0.8831118881118881,positive
2022-04-10,0.19785594405594403,0.8831118881118881,negative
2022-04-11,0.1252175,0.8761249999999999,positive
2022-04-11,0.1252175,0.8761249999999999,negative
2022-04-11,0.1252175,0.8761249999999999,neutral
2022-04-12,0.14370078534031414,0.8875654450261781,positive
2022-04-12,0.14370078534031414,0.8875654450261781,negative
2022-04-12,0.14370078534031414,0.8875654450261781,neutral
2022-04-13,0.2022221945137157,0.8772319201995012,neutral
2022-04-13,0.2022221945137157,0.8772319201995012,negative
2022-04-13,0.2022221945137157,0.8772319201995012,positive
2022-04-14,0.16429565217391304,0.8832840579710145,negative
2022-04-14,0.16429565217391304,0.8832840579710145,positive
2022-04-14,0.16429565217391304,0.8832840579710145,neutral
2022-04-15,0.15552222222222223,0.8782659932659933,negative
2022-04-15,0.15552222222222223,0.8782659932659933,positive
2022-04-15,0.15552222222222223,0.8782659932659933,neutral
2022-04-16,0.2136139240506329,0.8734556962025316,positive
2022-04-16,0.2136139240506329,0.8734556962025316,neutral
2022-04-16,0.2136139240506329,0.8734556962025316,negative
2022-04-17,0.11571796875000001,0.8801640625,negative
2022-04-17,0.11571796875000001,0.8801640625,positive
2022-04-17,0.11571796875000001,0.8801640625,neutral
2022-04-18,0.051226153846153845,0.8559507692307693,positive
2022-04-18,0.051226153846153845,0.8559507692307693,negative
2022-04-18,0.051226153846153845,0.8559507692307693,neutral
2022-04-19,0.1940478260869565,0.8945869565217393,neutral
2022-04-19,0.1940478260869565,0.8945869565217393,positive
2022-04-19,0.1940478260869565,0.8945869565217393,negative
2022-04-20,0.07007636363636363,0.8697272727272728,negative
2022-04-20,0.07007636363636363,0.8697272727272728,positive
2022-04-20,0.07007636363636363,0.8697272727272728,neutral
2022-04-21,0.19399272727272726,0.8657272727272728,positive
2022-04-21,0.19399272727272726,0.8657272727272728,negative
2022-04-21,0.19399272727272726,0.8657272727272728,neutral
2022-04-22,0.22080188679245283,0.8509245283018869,negative
2022-04-22,0.22080188679245283,0.8509245283018869,positive
2022-04-22,0.22080188679245283,0.8509245283018869,neutral
2022-04-23,0.2639352941176471,0.859,neutral
2022-04-23,0.2639352941176471,0.859,positive
2022-04-23,0.2639352941176471,0.859,negative
2022-04-24,-0.030116666666666667,0.8347222222222223,negative
2022-04-24,-0.030116666666666667,0.8347222222222223,positive
2022-04-24,-0.030116666666666667,0.8347222222222223,neutral
2022-04-25,0.11516097560975609,0.8479268292682927,positive
2022-04-25,0.11516097560975609,0.8479268292682927,negative
2022-04-25,0.11516097560975609,0.8479268292682927,neutral
2022-04-26,0.2241709090909091,0.8630363636363636,positive
2022-04-26,0.2241709090909091,0.8630363636363636,negative
2022-04-26,0.2241709090909091,0.8630363636363636,neutral
2022-04-27,0.21036938775510203,0.8516734693877551,negative
2022-04-27,0.21036938775510203,0.8516734693877551,positive
2022-04-27,0.21036938775510203,0.8516734693877551,neutral
2022-04-28,0.18384999999999999,0.831051724137931,positive
2022-04-28,0.18384999999999999,0.831051724137931,neutral
2022-04-28,0.18384999999999999,0.831051724137931,negative
2022-04-29,0.08610980392156864,0.8661372549019608,negative
2022-04-29,0.08610980392156864,0.8661372549019608,positive
2022-04-29,0.08610980392156864,0.8661372549019608,neutral
2022-04-30,0.2401578947368421,0.845578947368421,positive
2022-04-30,0.2401578947368421,0.845578947368421,neutral
2022-04-30,0.2401578947368421,0.845578947368421,negative
2022-05-01,0.1438142857142857,0.8956428571428571,positive
2022-05-01,0.1438142857142857,0.8956428571428571,neutral
2022-05-01,0.1438142857142857,0.8956428571428571,negative
2022-05-02,-0.0017071428571428595,0.8288809523809524,positive
2022-05-02,-0.0017071428571428595,0.8288809523809524,negative
2022-05-02,-0.0017071428571428595,0.8288809523809524,neutral
2022-05-03,0.06641875,0.8694583333333333,neutral
2022-05-03,0.06641875,0.8694583333333333,positive
2022-05-03,0.06641875,0.8694583333333333,negative
2022-05-04,0.10580727272727272,0.8865272727272727,neutral
2022-05-04,0.10580727272727272,0.8865272727272727,positive
2022-05-04,0.10580727272727272,0.8865272727272727,negative
2022-05-05,0.09620943396226415,0.8632830188679245,negative
2022-05-05,0.09620943396226415,0.8632830188679245,positive
2022-05-05,0.09620943396226415,0.8632830188679245,neutral
2022-05-06,0.1478595744680851,0.8588723404255318,neutral
2022-05-06,0.1478595744680851,0.8588723404255318,negative
2022-05-06,0.1478595744680851,0.8588723404255318,positive
2022-05-07,0.13193846153846153,0.8393076923076923,negative
2022-05-07,0.13193846153846153,0.8393076923076923,neutral
2022-05-07,0.13193846153846153,0.8393076923076923,positive
2022-05-08,0.18772857142857144,0.7962857142857143,positive
2022-05-08,0.18772857142857144,0.7962857142857143,negative
2022-05-09,-0.017920000000000002,0.86898,neutral
2022-05-09,-0.017920000000000002,0.86898,positive
2022-05-09,-0.017920000000000002,0.86898,negative
2022-05-10,0.11775087719298244,0.8589298245614035,positive
2022-05-10,0.11775087719298244,0.8589298245614035,neutral
2022-05-10,0.11775087719298244,0.8589298245614035,negative
2022-05-11,0.03549272727272727,0.8334909090909091,negative
2022-05-11,0.03549272727272727,0.8334909090909091,neutral
2022-05-11,0.03549272727272727,0.8334909090909091,positive
2022-05-12,-0.04068955223880597,0.8386417910447761,positive
2022-05-12,-0.04068955223880597,0.8386417910447761,negative
2022-05-12,-0.04068955223880597,0.8386417910447761,neutral
2022-05-13,0.03287321428571428,0.8545178571428572,neutral
2022-05-13,0.03287321428571428,0.8545178571428572,negative
2022-05-13,0.03287321428571428,0.8545178571428572,positive
2022-05-14,-0.007689473684210526,0.8470526315789474,positive
2022-05-14,-0.007689473684210526,0.8470526315789474,negative
2022-05-14,-0.007689473684210526,0.8470526315789474,neutral
2022-05-15,0.009964999999999998,0.7931,positive
2022-05-15,0.009964999999999998,0.7931,negative
2022-05-16,0.04451555555555556,0.8489777777777778,positive
2022-05-16,0.04451555555555556,0.8489777777777778,neutral
2022-05-16,0.04451555555555556,0.8489777777777778,negative
2022-05-17,-0.014841304347826084,0.872695652173913,neutral
2022-05-17,-0.014841304347826084,0.872695652173913,negative
2022-05-17,-0.014841304347826084,0.872695652173913,positive
2022-05-18,-0.013883606557377054,0.8433934426229509,negative
2022-05-18,-0.013883606557377054,0.8433934426229509,positive
2022-05-18,-0.013883606557377054,0.8433934426229509,neutral
2022-05-19,-0.049734545454545455,0.8739090909090909,negative
2022-05-19,-0.049734545454545455,0.8739090909090909,positive
2022-05-19,-0.049734545454545455,0.8739090909090909,neutral
2022-05-20,-0.03579999999999999,0.84556,positive
2022-05-20,-0.03579999999999999,0.84556,negative
2022-05-20,-0.03579999999999999,0.84556,neutral
2022-05-21,0.10897222222222222,0.8281666666666667,positive
2022-05-21,0.10897222222222222,0.8281666666666667,neutral
2022-05-21,0.10897222222222222,0.8281666666666667,negative
2022-05-22,0.24499411764705883,0.798235294117647,negative
2022-05-22,0.24499411764705883,0.798235294117647,positive
2022-05-22,0.24499411764705883,0.798235294117647,neutral
2022-05-23,0.147858,0.8469,negative
2022-05-23,0.147858,0.8469,positive
2022-05-23,0.147858,0.8469,neutral
2022-05-24,0.10073454545454545,0.8537818181818182,negative
2022-05-24,0.10073454545454545,0.8537818181818182,positive
2022-05-24,0.10073454545454545,0.8537818181818182,neutral
2022-05-25,0.17771587301587302,0.8506031746031746,positive
2022-05-25,0.17771587301587302,0.8506031746031746,negative
2022-05-25,0.17771587301587302,0.8506031746031746,neutral
2022-05-26,0.03800576923076923,0.8573461538461539,positive
2022-05-26,0.03800576923076923,0.8573461538461539,negative
2022-05-26,0.03800576923076923,0.8573461538461539,neutral
2022-05-27,0.025995744680851064,0.8577872340425532,positive
2022-05-27,0.025995744680851064,0.8577872340425532,negative
2022-05-27,0.025995744680851064,0.8577872340425532,neutral
2022-05-28,-0.0542,0.8891363636363636,neutral
2022-05-28,-0.0542,0.8891363636363636,negative
2022-05-28,-0.0542,0.8891363636363636,positive
2022-05-29,0.11864666666666666,0.8634666666666667,neutral
2022-05-29,0.11864666666666666,0.8634666666666667,positive
2022-05-29,0.11864666666666666,0.8634666666666667,negative
2022-05-30,0.14938604651162793,0.8655116279069767,negative
2022-05-30,0.14938604651162793,0.8655116279069767,positive
2022-05-30,0.14938604651162793,0.8655116279069767,neutral
2022-05-31,0.087768,0.87434,positive
2022-05-31,0.087768,0.87434,neutral
2022-05-31,0.087768,0.87434,negative
2022-06-01,0.14127636363636364,0.8496,negative
2022-06-01,0.14127636363636364,0.8496,neutral
2022-06-01,0.14127636363636364,0.8496,positive
2022-06-02,0.10968837209302325,0.8455116279069768,positive
2022-06-02,0.10968837209302325,0.8455116279069768,negative
2022-06-02,0.10968837209302325,0.8455116279069768,neutral
2022-06-03,0.1499891304347826,0.8742173913043478,positive
2022-06-03,0.1499891304347826,0.8742173913043478,negative
2022-06-03,0.1499891304347826,0.8742173913043478,neutral
2022-06-04,0.05139333333333333,0.8134,neutral
2022-06-04,0.05139333333333333,0.8134,positive
2022-06-04,0.05139333333333333,0.8134,negative
2022-06-05,0.02457333333333335,0.8352666666666667,positive
2022-06-05,0.02457333333333335,0.8352666666666667,negative
2022-06-05,0.02457333333333335,0.8352666666666667,neutral
2022-06-06,0.13366326530612246,0.8476530612244897,positive
2022-06-06,0.13366326530612246,0.8476530612244897,negative
2022-06-06,0.13366326530612246,0.8476530612244897,neutral
2022-06-07,0.1364157894736842,0.8471052631578947,positive
2022-06-07,0.1364157894736842,0.8471052631578947,negative
2022-06-07,0.1364157894736842,0.8471052631578947,neutral
2022-06-08,0.108322,0.8656999999999999,negative
2022-06-08,0.108322,0.8656999999999999,neutral
2022-06-08,0.108322,0.8656999999999999,positive
2022-06-09,0.07930892857142857,0.8433035714285715,positive
2022-06-09,0.07930892857142857,0.8433035714285715,negative
2022-06-09,0.07930892857142857,0.8433035714285715,neutral
2022-06-10,0.16588727272727274,0.8438545454545454,positive
2022-06-10,0.16588727272727274,0.8438545454545454,neutral
2022-06-10,0.16588727272727274,0.8438545454545454,negative
2022-06-11,0.19339090909090909,0.8622727272727272,positive
2022-06-11,0.19339090909090909,0.8622727272727272,negative
2022-06-11,0.19339090909090909,0.8622727272727272,neutral
2022-06-12,-0.10382631578947368,0.8506315789473684,neutral
2022-06-12,-0.10382631578947368,0.8506315789473684,positive
2022-06-12,-0.10382631578947368,0.8506315789473684,negative
2022-06-13,-0.0598703125,0.8276875,negative
2022-06-13,-0.0598703125,0.8276875,positive
2022-06-13,-0.0598703125,0.8276875,neutral
2022-06-14,-0.032131034482758614,0.8486896551724137,negative
2022-06-14,-0.032131034482758614,0.8486896551724137,positive
2022-06-14,-0.032131034482758614,0.8486896551724137,neutral
2022-06-15,0.1225603448275862,0.8441379310344828,positive
2022-06-15,0.1225603448275862,0.8441379310344828,neutral
2022-06-15,0.1225603448275862,0.8441379310344828,negative
2022-06-16,0.08881093749999999,0.84571875,positive
2022-06-16,0.08881093749999999,0.84571875,negative
2022-06-16,0.08881093749999999,0.84571875,neutral
2022-06-17,0.07734827586206897,0.8307586206896551,positive
2022-06-17,0.07734827586206897,0.8307586206896551,negative
2022-06-17,0.07734827586206897,0.8307586206896551,neutral
2022-06-18,0.09892,0.8693,negative
2022-06-18,0.09892,0.8693,positive
2022-06-18,0.09892,0.8693,neutral
2022-06-19,-0.060950000000000004,0.795625,negative
2022-06-19,-0.060950000000000004,0.795625,positive
2022-06-19,-0.060950000000000004,0.795625,neutral
2022-06-20,-0.004450980392156863,0.8604313725490196,negative
2022-06-20,-0.004450980392156863,0.8604313725490196,positive
2022-06-20,-0.004450980392156863,0.8604313725490196,neutral
2022-06-21,0.05261929824561404,0.8306666666666667,negative
2022-06-21,0.05261929824561404,0.8306666666666667,positive
2022-06-21,0.05261929824561404,0.8306666666666667,neutral
2022-06-22,0.11178135593220338,0.8353389830508474,positive
2022-06-22,0.11178135593220338,0.8353389830508474,negative
2022-06-22,0.11178135593220338,0.8353389830508474,neutral
2022-06-23,-0.041996428571428567,0.8484107142857144,positive
2022-06-23,-0.041996428571428567,0.8484107142857144,negative
2022-06-23,-0.041996428571428567,0.8484107142857144,neutral
2022-06-24,-0.025091111111111116,0.8736222222222223,negative
2022-06-24,-0.025091111111111116,0.8736222222222223,positive
2022-06-24,-0.025091111111111116,0.8736222222222223,neutral
2022-06-25,-0.01474666666666666,0.8392000000000001,negative
2022-06-25,-0.01474666666666666,0.8392000000000001,neutral
2022-06-25,-0.01474666666666666,0.8392000000000001,positive
2022-06-26,0.28736666666666666,0.8429166666666666,positive
2022-06-26,0.28736666666666666,0.8429166666666666,neutral
2022-06-26,0.28736666666666666,0.8429166666666666,negative
2022-06-27,0.17001153846153846,0.854173076923077,negative
2022-06-27,0.17001153846153846,0.854173076923077,neutral
2022-06-27,0.17001153846153846,0.854173076923077,positive
2022-06-28,0.040810416666666675,0.8374375000000001,positive
2022-06-28,0.040810416666666675,0.8374375000000001,negative
2022-06-28,0.040810416666666675,0.8374375000000001,neutral
2022-06-29,-0.02801428571428571,0.8702857142857142,neutral
2022-06-29,-0.02801428571428571,0.8702857142857142,positive
2022-06-29,-0.02801428571428571,0.8702857142857142,negative
2022-06-30,-0.024236734693877555,0.8368163265306122,negative
2022-06-30,-0.024236734693877555,0.8368163265306122,positive
2022-06-30,-0.024236734693877555,0.8368163265306122,neutral
2022-07-01,0.07703454545454547,0.8757999999999999,positive
2022-07-01,0.07703454545454547,0.8757999999999999,neutral
2022-07-01,0.07703454545454547,0.8757999999999999,negative
2022-07-02,0.040323809523809526,0.8042380952380952,negative
2022-07-02,0.040323809523809526,0.8042380952380952,positive
2022-07-02,0.040323809523809526,0.8042380952380952,neutral
2022-07-03,-0.018772222222222214,0.8852222222222222,negative
2022-07-03,-0.018772222222222214,0.8852222222222222,neutral
2022-07-03,-0.018772222222222214,0.8852222222222222,positive
2022-07-04,-0.069595,0.84885,negative
2022-07-04,-0.069595,0.84885,positive
2022-07-04,-0.069595,0.84885,neutral
2022-07-05,0.10758936170212767,0.8525531914893617,positive
2022-07-05,0.10758936170212767,0.8525531914893617,negative
2022-07-05,0.10758936170212767,0.8525531914893617,neutral
2022-07-06,0.12144313725490197,0.8682156862745097,positive
2022-07-06,0.12144313725490197,0.8682156862745097,negative
2022-07-06,0.12144313725490197,0.8682156862745097,neutral
2022-07-07,0.07794745762711863,0.8769152542372881,neutral
2022-07-07,0.07794745762711863,0.8769152542372881,positive
2022-07-07,0.07794745762711863,0.8769152542372881,negative
2022-07-08,0.008148936170212763,0.8414468085106384,negative
2022-07-08,0.008148936170212763,0.8414468085106384,positive
2022-07-08,0.008148936170212763,0.8414468085106384,neutral
2022-07-09,0.02322777777777778,0.7865,neutral
2022-07-09,0.02322777777777778,0.7865,negative
2022-07-09,0.02322777777777778,0.7865,positive
2022-07-10,0.07482941176470588,0.832529411764706,positive
2022-07-10,0.07482941176470588,0.832529411764706,negative
2022-07-10,0.07482941176470588,0.832529411764706,neutral
2022-07-11,0.03529574468085106,0.8430851063829787,negative
2022-07-11,0.03529574468085106,0.8430851063829787,positive
2022-07-11,0.03529574468085106,0.8430851063829787,neutral
2022-07-12,0.058512499999999995,0.8505833333333334,neutral
2022-07-12,0.058512499999999995,0.8505833333333334,positive
2022-07-12,0.058512499999999995,0.8505833333333334,negative
2022-07-13,0.12597291666666666,0.8577499999999999,negative
2022-07-13,0.12597291666666666,0.8577499999999999,positive
2022-07-13,0.12597291666666666,0.8577499999999999,neutral
2022-07-14,0.068232,0.86354,neutral
2022-07-14,0.068232,0.86354,positive
2022-07-14,0.068232,0.86354,negative
2022-07-15,0.17041399999999998,0.85868,negative
2022-07-15,0.17041399999999998,0.85868,neutral
2022-07-15,0.17041399999999998,0.85868,positive
2022-07-16,0.14791428571428572,0.8448095238095238,positive
2022-07-16,0.14791428571428572,0.8448095238095238,negative
2022-07-16,0.14791428571428572,0.8448095238095238,neutral
2022-07-17,0.11505625,0.8210625,positive
2022-07-17,0.11505625,0.8210625,negative
2022-07-17,0.11505625,0.8210625,neutral
2022-07-18,0.12442682926829268,0.886390243902439,negative
2022-07-18,0.12442682926829268,0.886390243902439,positive
2022-07-18,0.12442682926829268,0.886390243902439,neutral
2022-07-19,0.12843846153846153,0.8683461538461539,neutral
2022-07-19,0.12843846153846153,0.8683461538461539,negative
2022-07-19,0.12843846153846153,0.8683461538461539,positive
2022-07-20,0.1062,0.8816603773584906,negative
2022-07-20,0.1062,0.8816603773584906,neutral
2022-07-20,0.1062,0.8816603773584906,positive
2022-07-21,0.08964313725490197,0.8549607843137256,negative
2022-07-21,0.08964313725490197,0.8549607843137256,positive
2022-07-21,0.08964313725490197,0.8549607843137256,neutral
2022-07-22,-0.010119565217391307,0.8542608695652174,positive
2022-07-22,-0.010119565217391307,0.8542608695652174,negative
2022-07-22,-0.010119565217391307,0.8542608695652174,neutral
2022-07-23,0.15717692307692308,0.8996153846153846,negative
2022-07-23,0.15717692307692308,0.8996153846153846,positive
2022-07-23,0.15717692307692308,0.8996153846153846,neutral
2022-07-24,-0.026990000000000004,0.8375999999999999,negative
2022-07-24,-0.026990000000000004,0.8375999999999999,positive
2022-07-24,-0.026990000000000004,0.8375999999999999,neutral
2022-07-25,0.025377272727272727,0.8464090909090909,negative
2022-07-25,0.025377272727272727,0.8464090909090909,positive
2022-07-25,0.025377272727272727,0.8464090909090909,neutral
2022-07-26,0.01789019607843137,0.8582745098039215,negative
2022-07-26,0.01789019607843137,0.8582745098039215,neutral
2022-07-26,0.01789019607843137,0.8582745098039215,positive
2022-07-27,0.045070454545454545,0.8292727272727273,neutral
2022-07-27,0.045070454545454545,0.8292727272727273,negative
2022-07-27,0.045070454545454545,0.8292727272727273,positive
2022-07-28,0.0682936170212766,0.8614255319148937,positive
2022-07-28,0.0682936170212766,0.8614255319148937,neutral
2022-07-28,0.0682936170212766,0.8614255319148937,negative
2022-07-29,-0.027697500000000003,0.829725,neutral
2022-07-29,-0.027697500000000003,0.829725,negative
2022-07-29,-0.027697500000000003,0.829725,positive
2022-07-30,0.21824375000000001,0.841125,positive
2022-07-30,0.21824375000000001,0.841125,neutral
2022-07-30,0.21824375000000001,0.841125,negative
2022-07-31,0.11323846153846154,0.8481538461538461,negative
2022-07-31,0.11323846153846154,0.8481538461538461,positive
2022-07-31,0.11323846153846154,0.8481538461538461,neutral
2022-08-01,0.2093380952380952,0.8607857142857143,negative
2022-08-01,0.2093380952380952,0.8607857142857143,neutral
2022-08-01,0.2093380952380952,0.8607857142857143,positive
2022-08-02,0.009846296296296297,0.8644814814814815,neutral
2022-08-02,0.009846296296296297,0.8644814814814815,positive
2022-08-02,0.009846296296296297,0.8644814814814815,negative
2022-08-03,-0.025017021276595743,0.8158297872340425,positive
2022-08-03,-0.025017021276595743,0.8158297872340425,negative
2022-08-03,-0.025017021276595743,0.8158297872340425,neutral
2022-08-04,-0.014629545454545452,0.82575,positive
2022-08-04,-0.014629545454545452,0.82575,neutral
2022-08-04,-0.014629545454545452,0.82575,negative
2022-08-05,0.15712820512820513,0.8402307692307692,positive
2022-08-05,0.15712820512820513,0.8402307692307692,neutral
2022-08-05,0.15712820512820513,0.8402307692307692,negative
2022-08-06,0.14016666666666666,0.8874666666666666,negative
2022-08-06,0.14016666666666666,0.8874666666666666,neutral
2022-08-06,0.14016666666666666,0.8874666666666666,positive
2022-08-07,-0.05352857142857142,0.9064285714285714,neutral
2022-08-07,-0.05352857142857142,0.9064285714285714,negative
2022-08-07,-0.05352857142857142,0.9064285714285714,positive
2022-08-08,0.09862553191489361,0.8489361702127659,positive
2022-08-08,0.09862553191489361,0.8489361702127659,negative
2022-08-08,0.09862553191489361,0.8489361702127659,neutral
2022-08-09,0.164311320754717,0.858566037735849,positive
2022-08-09,0.164311320754717,0.858566037735849,negative
2022-08-09,0.164311320754717,0.858566037735849,neutral
2022-08-10,0.04432222222222222,0.8330555555555555,positive
2022-08-10,0.04432222222222222,0.8330555555555555,negative
2022-08-10,0.04432222222222222,0.8330555555555555,neutral
2022-08-11,0.20436382978723405,0.8364468085106384,positive
2022-08-11,0.20436382978723405,0.8364468085106384,negative
2022-08-11,0.20436382978723405,0.8364468085106384,neutral
2022-08-12,0.030005882352941177,0.8483823529411765,negative
2022-08-12,0.030005882352941177,0.8483823529411765,neutral
2022-08-12,0.030005882352941177,0.8483823529411765,positive
2022-08-13,0.03619375,0.868625,positive
2022-08-13,0.03619375,0.868625,negative
2022-08-14,-0.06992999999999999,0.8472,negative
2022-08-14,-0.06992999999999999,0.8472,positive
2022-08-14,-0.06992999999999999,0.8472,neutral
2022-08-15,0.11017317073170732,0.838780487804878,positive
2022-08-15,0.11017317073170732,0.838780487804878,negative
2022-08-15,0.11017317073170732,0.838780487804878,neutral
2022-08-16,0.062225641025641015,0.8627179487179487,positive
2022-08-16,0.062225641025641015,0.8627179487179487,neutral
2022-08-16,0.062225641025641015,0.8627179487179487,negative
2022-08-17,-0.00038958333333333206,0.8528541666666666,neutral
2022-08-17,-0.00038958333333333206,0.8528541666666666,positive
2022-08-17,-0.00038958333333333206,0.8528541666666666,negative
2022-08-18,-0.1607888888888889,0.8621111111111112,negative
2022-08-18,-0.1607888888888889,0.8621111111111112,positive
2022-08-18,-0.1607888888888889,0.8621111111111112,neutral
2022-08-19,-0.08689473684210525,0.858078947368421,positive
2022-08-19,-0.08689473684210525,0.858078947368421,neutral
2022-08-19,-0.08689473684210525,0.858078947368421,negative
2022-08-20,0.16270833333333332,0.8448333333333333,positive
2022-08-20,0.16270833333333332,0.8448333333333333,negative
2022-08-21,0.1517375,0.8376250000000001,positive
2022-08-21,0.1517375,0.8376250000000001,negative
2022-08-21,0.1517375,0.8376250000000001,neutral
2022-08-22,-0.08526739130434784,0.8140869565217391,neutral
2022-08-22,-0.08526739130434784,0.8140869565217391,positive
2022-08-22,-0.08526739130434784,0.8140869565217391,negative
2022-08-23,-0.06555681818181819,0.8410909090909091,positive
2022-08-23,-0.06555681818181819,0.8410909090909091,negative
2022-08-23,-0.06555681818181819,0.8410909090909091,neutral
2022-08-24,0.15796222222222223,0.8598444444444444,negative
2022-08-24,0.15796222222222223,0.8598444444444444,positive
2022-08-24,0.15796222222222223,0.8598444444444444,neutral
2022-08-25,0.17603023255813954,0.8676744186046512,positive
